num_arms,n_arm,d1,d2,d3,d4,period_blocks,mu0,sigma,theta1,theta2,theta3,theta4,lambda0,lambda1,lambda2,lambda3,lambda4,trend,alpha,ncc,unit_size,ci,bs_degree,poly_degree,n_wave,N_peak,timetrend,hypothesis,study_arm,model,reject_h0,failed,nsim
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,2,sepmodel,0.0255,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,2,splines_cal,0.0245,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,3,fixmodel,0.0237,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,3,fixmodel_cal,0.0237,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,3,mixmodel_AR1_cal,0.0531,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,3,mixmodel_cal,0.0549,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,3,piecewise_cal,0.0239,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,3,sepmodel,0.0239,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,3,splines_cal,0.0239,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,4,fixmodel,0.0257,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,4,fixmodel_cal,0.0251,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,4,mixmodel_AR1_cal,0.072,0,10000
4,250,0,250,500,750,2,0,1,0,0,0,0,0.15,0.15,0.15,0.15,0.15,linear,0.025,TRUE,56,FALSE,1,1,NA,750,EQ,H0,4,mixmodel_cal,0.0755,0,10000
